stop,name_en,name_tc,name_sc,lat,long
2ED2AD0C19C9CAAB,KWUN TONG FERRY,觀塘碼頭,观塘码头,22.307773,114.221438
70CD99F4D487740A,"HOW MING STREET, KWUN TONG",觀塘巧明街,观塘巧明街,22.313361,114.217861
CDF0D5A4E1023C8E,"SHEUNG YUET ROAD, KOWLOON BAY",九龍灣常悅道,九龙湾常悦道,22.321241,114.208988
B5AF3107F64607ED,EVANGEL HOSPITAL,播道醫院,播道医院,22.325891,114.187110
A0EFE3E68568F194,THE LATITUDE,譽．港灣,誉．港湾,22.333136,114.196760
91449853378E9F8F,SHEUNG YUET ROAD,常悅道,常悦道,22.321438,114.207948
BF8E440F5584D39D,"HOW MING STREET, KWUN TONG",觀塘巧明街,观塘巧明街,22.311960,114.219656
F53701B052A07DE1,KWUN TONG (YUE MAN SQUARE) BUS TERMINUS,觀塘(裕民坊)總站,观塘(裕民坊)总站,22.314833,114.224871
AE2A53D953B640BE,MA TAU KOK ROAD,馬頭角道,马头角道,22.322299,114.187759
ACD50EDB57CC1618,TIN KWONG ROAD,天光道,天光道,22.320014,114.186932
8111C852B4D849ED,SHEUNG LOK ESTATE,常樂邨,常乐邨,22.319880,114.182528
950668CA03FE879F,KING MAN HOUSE HO MAN TIN ESTATE,何文田邨景文樓,何文田邨景文楼,22.318337,114.180687
7CA14768A9D3B451,HOMANTIN PLAZA,何文田廣場,何文田广场,22.315811,114.181486
4FDF5E1EC677A66C,SHEUNG LOK STREET,常樂街,常乐街,22.314296,114.181753
28D4FD61902C9392,KAR MAN HOUSE,嘉民樓,嘉民楼,22.312191,114.179890
D93BC4178BA9232A,HO MAN TIN (OI MAN ESTATE) BUS TERMINUS,何文田(愛民邨)巴士總站,何文田(爱民邨)巴士总站,22.312327,114.178143
75E163C6EB446CF2,FAT KWONG STREET,佛光街,佛光街,22.312267,114.182163
32C7B8C7F75D2A47,SHEUNG LOK STREET,常樂街,常乐街,22.313699,114.181747
2C1D3DD666AA001F,SHEUNG LOK ESTATE,常樂邨,常乐邨,22.319835,114.181705
72387FDE57DCCED4,SHEUNG HONG STREET,常康街,常康街,22.320147,114.183023
D28AA79AF38D1601,FARM ROAD,農圃道,农圃道,22.320757,114.187457
E16E62AB43455C80,CHEUNG SHA WAN (HOI TAT ESTATE) BUS TERMINUS,長沙灣(海達邨)總站,长沙湾(海达邨)总站,22.329145,114.150955
1DE77C91B7ED381E,FU CHEONG ESTATE,富昌邨,富昌邨,22.327330,114.154676
62A80759AABB1937,PEI HO STREET SHAM SHUI PO,深水埗北河街,深水埗北河街,22.328543,114.160750
3F34A16B40CB1C7F,MING KEI COLLEGE,銘基書院,铭基书院,22.318844,114.164162
75004E87386729D7,RECLAMATION STREET,新填地街,新填地街,22.319447,114.167494
DE56F722C9293A68,MONG KOK ROAD,旺角道,旺角道,22.321160,114.170348
68A3AF80BADFDE9F,CLP POWER ARGYLE STREET,亞皆老街中電,亚皆老街中电,22.320775,114.176203
2A9C98A6B36F3B11,HOUSING AUTHORITY HEADQUARTERS,房屋署大樓,房屋署大楼,22.315534,114.181227
1B7B9EDF492B37B6,MONG KOK STATION,旺角站,旺角站,22.319377,114.170370
177A516A81E9DEA5,CHOI WAN BUS TERMINUS,彩雲總站,彩云总站,22.333378,114.214884
9D80403C90EDFBAD,HUNG HOM STATION BUS TERMINUS,紅磡站總站,红磡站总站,22.303830,114.181998
7DF81D14A8CE574E,MA TAU KOK ROAD,馬頭角道,马头角道,22.323453,114.188005
448C1B8AECA89A6E,KOWLOON CITY BBI - REGAL ORIENTAL HOTEL (A9),九龍城轉車站- 富豪東方酒店(A9),九龙城转车站- 富豪东方酒店(A9),22.328375,114.191799
49FAC55AF9CB8272,"TAI YAU STREET, SAN PO KONG",新蒲崗大有街,新蒲岗大有街,22.338955,114.200144
7188D2451C5AF461,KWUN TONG FERRY,觀塘碼頭,观塘码头,22.307735,114.221909
9900A2A1E1FC8260,KING YIP STREET,敬業街,敬业街,22.308547,114.226094
60301BE9A4D23BAC,LOK WAH BUS TERMINUS,樂華總站,乐华总站,22.320853,114.220534
9D431DF484149B75,ON KAY COURT,安基苑,安基苑,22.322840,114.217634
0644E10571B8CA12,KWUN TONG BBI - MILLENNIUM CITY (U2),觀塘轉車站 - 創紀之城 (U2),观塘转车站 - 创纪之城 (U2),22.314019,114.222378
CCD89A67612BB17B,YUE MAN SQUARE,裕民坊,裕民坊,22.313474,114.224887
03F7818C0E176C55,"SHEUNG YUET ROAD, KOWLOON BAY",九龍灣常悅道,九龙湾常悦道,22.321289,114.208982
4937A56C05FABA08,KAI YIP BUS TERMINUS,啟業總站,启业总站,22.328500,114.208572
5CD6A0A0CE6B53B6,RICHLAND GARDENS SHOPPING CENTRE,麗晶商場,丽晶商场,22.329638,114.205624
67727D444E2EC42B,KOWLOON CITY BBI - REGAL ORIENTAL HOTEL (B6),九龍城轉車站- 富豪東方酒店(B6),九龙城转车站- 富豪东方酒店(B6),22.327232,114.190701
327E4BC13954EA86,LAM WAH STREET PLAYGROUND,臨華街遊樂場,临华街游乐场,22.322685,114.206332
B0EE4F50D82034E0,SHEUNG YUET ROAD,常悅道,常悦道,22.321687,114.208106
A24F5416BCCE60F9,KOWLOON BAY FIRE STATION,九龍灣消防局,九龙湾消防局,22.323679,114.206015
DEDB881565114677,SHUN TIN BUS TERMINUS,順天總站,顺天总站,22.326387,114.226750
581AAE2C80571C37,SHUN ON ESTATE,順安邨,顺安邨,22.328442,114.226863
C21FA8D54031D7FF,LEE YIP HOUSE,利業樓,利业楼,22.331690,114.226014
4E0D4AA802766AA3,TSIM SHA TSUI EAST BUS TERMINUS,尖沙咀東總站,尖沙咀东总站,22.301995,114.178263
F2508598F5A43655,HONG KONG SCIENCE MUSEUM,香港科學館,香港科学馆,22.301061,114.176514
3313287185163530,MODY ROAD TSIM SHA TSUI,尖沙咀麼地道,尖沙咀么地道,22.298540,114.175858
89D32777124F4039,EAST TSIM SHA TSUI STATION,尖東站,尖东站,22.294828,114.174540
DAE7B6CB56131B50,TSIM SHA TSUI BBI - HAIPHONG ROAD (N4),尖沙咀轉車站 - 海防道 (N4),尖沙咀转车站 - 海防道 (N4),22.297640,114.172064
100FBBA946264714,AUSTIN ROAD (N17),柯士甸道 (N17),柯士甸道 (N17),22.304057,114.171601
92D1BB946193F239,KING TAI STREET,景泰街,景泰街,22.334045,114.198620
D887822D673804CA,CHOI HUNG ESTATE,彩虹邨,彩虹邨,22.335336,114.204301
F065C32E9D2CB689,NGAU CHI WAN BBI-CHOI WAN ST. JOSEPH'S SCHOOL(E2),牛池灣轉車站 - 彩雲聖若瑟(E2),牛池湾转车站 - 彩云圣若瑟(E2),22.334412,114.211700
A0AB9A2B2D648FF5,LEE HONG HOUSE,利康樓,利康楼,22.330415,114.225940
2CFA2F3EA6304C56,CHOI HUNG BBI - CHOI HUNG BUS TERMINUS (N4),彩虹轉車站 - 彩虹總站 (N4),彩虹转车站 - 彩虹总站 (N4),22.335886,114.204223
4513DF30B4CBA349,NGAU CHI WAN BBI - NGAU CHI WAN MARKET (F1),牛池灣轉車站 - 牛池灣街市 (F1),牛池湾转车站 - 牛池湾街市 (F1),22.334284,114.209224
942084E1090F193E,LEE MING HOUSE,利明樓,利明楼,22.331600,114.224738
8F5CE1219E502C17,SHUN TIN BUS TERMINUS,順天總站,顺天总站,22.326327,114.226697
1876E8AF9A236BAB,MONG KOK ROAD,旺角道,旺角道,22.321099,114.169949
0A92C86D7158856F,CHOI HING COURT,彩興苑,彩兴苑,22.331152,114.213223
BC280265AF2BEB66,OLYMPIC STATION BUS TERMINUS,奧運站巴士總站,奥运站巴士总站,22.318880,114.160753
29E5BCA5DC430F85,LOK WAH BUS TERMINUS,樂華總站,乐华总站,22.320760,114.220625
AB51CD6EFEF7E09E,GILLIES AVENUE POST OFFICE,機利士路郵政局,机利士路邮政局,22.311502,114.187114
147E43B06313402E,CHOI FOOK,彩福,彩福,22.328659,114.217222
6CEE063506576EDB,WO LOK ESTATE,和樂邨,和乐邨,22.317177,114.226764
82C6FB4FF5612428,KAI TAK (KAI CHING ESTATE),啟德(啟晴邨),启德(启晴邨),22.332142,114.203904
55AE88BFD351F56D,WO LOK ESTATE,和樂邨,和乐邨,22.316895,114.226408
AE6C9CC13AAF157D,KWUN TONG (YUE MAN SQUARE) BUS TERMINUS,觀塘(裕民坊)總站,观塘(裕民坊)总站,22.314833,114.224871
D8546484A0E78938,SHUNG YAN STREET KWUN TONG,觀塘崇仁街,观塘崇仁街,22.316266,114.223295
AC90B7B4927E1D60,HONG NING ROAD RECREATION GROUND,康寧道遊樂場,康宁道游乐场,22.317086,114.222853
F496F08DBC291A50,NING PO COLLEGE,寧波公學,宁波公学,22.316620,114.221972
34E91A304CD09953,HYDE TOWERS,凱德大廈,凯德大厦,22.316836,114.220388
A8EECA8BC371A833,MU KUANG ENGLISH SCHOOL,慕光英文書院,慕光英文书院,22.318322,114.219129
5D02EA6BD9FE152F,WOODVIEW COURT,林景閣,林景阁,22.319592,114.220410
356CA6CC22F1D24B,HONG NING ROAD  PARK,康寧道 公園,康宁道 公园,22.319475,114.223229
6F3089D5DC872570,SHUN LEE BUS TERMINUS,順利總站,顺利总站,22.331274,114.226365
34BC6DF4457C3BED,NGAU CHI WAN BBI - CHOI HUNG STATION (K5),牛池灣轉車站 - 彩虹站 (K5),牛池湾转车站 - 彩虹站 (K5),22.334130,114.209990
175A11C9B8E170D3,TAI YAU STREET,大有街,大有街,22.337464,114.198343
B8F350418F7013A7,TSEUK LUK STREET,爵祿街,爵禄街,22.335343,114.197492
51ABC48DD7AFB11F,LEE FOO HOUSE,利富樓,利富楼,22.330110,114.227270
756141FB7A6EA349,ALLWAY GARDENS BUS TERMINUS,荃威花園總站,荃威花园总站,22.377318,114.103988
38C7D227DA221E77,TSUEN KING CIRCUIT MARKET,荃景圍街市,荃景围街市,22.378249,114.104608
1FBE6A92A88835D3,TSUEN WAN CENTRE,荃灣中心,荃湾中心,22.378496,114.108818
C5C940CF1281B923,MEI WAN STREET,美環街,美环街,22.376370,114.110711
CAEEAD91F339D3DA,FUK LOI ESTATE TAI CHUNG ROAD,大涌道福來邨,大涌道福来邨,22.374014,114.111383
20E8B4520A802912,MOON LOK DAI HA,滿樂大廈,满乐大厦,22.372073,114.112494
CDEB07C7C0841D5B,LADY TRENCH POLYCLINIC,戴麟趾夫人診所,戴麟趾夫人诊所,22.370549,114.115365
13824F71E7DB6109,BO SHEK MANSION,寶石大廈,宝石大厦,22.369062,114.118133
FE90421D0B82E691,NEW HAVEN,名逸居,名逸居,22.367635,114.120784
F3432DFEDE7E7AA0,TSUEN FU STREET GARDEN,荃富街公園,荃富街公园,22.368882,114.121794
AAB411C52D067AD1,TAI WO HAU BBI-TAI WO HAU STATION (A2),大窩口轉車站 -大窩口站 (A2),大窝口转车站 -大窝口站 (A2),22.370533,114.124151
558D298696B57A4D,CHEUNG WING ROAD GYRATORY,昌榮路迴旋處,昌荣路回旋处,22.370230,114.131936
898337E6181E5E66,KWAI CHUN COURT,葵俊苑,葵俊苑,22.364416,114.132751
6BF47953BB775A15,KWAI SHUN HOUSE KWAI FONG ESTATE,葵芳邨葵信樓,葵芳邨葵信楼,22.361025,114.129805
7420DF52F1B42C9F,METROPLAZA,新都會廣場,新都会广场,22.357777,114.126133
2111E15DA3CEFEC4,KWAI TSING THEATRE,葵青劇院,葵青剧院,22.356258,114.125948
68758E936DF9B173,HA KWAI CHUNG POLYCLINIC,下葵涌分科診所,下葵涌分科诊所,22.351820,114.127910
EC14900F4BD3744B,WING YIU HOUSE LAI YIU ESTATE,麗瑤邨榮瑤樓,丽瑶邨荣瑶楼,22.354282,114.131523
802F7427CE9492AB,LAI YIU BUS TERMINUS,麗瑤巴士總站,丽瑶巴士总站,22.353039,114.131863
E3B77FDA167AE325,WING YIU HOUSE LAI YIU ESTATE,麗瑤邨榮瑤樓,丽瑶邨荣瑶楼,22.354269,114.131169
3C9E0D9FBEA28AC6,HA KWAI CHUNG POLYCLINIC,下葵涌分科診所,下葵涌分科诊所,22.352331,114.128541
952DD8539E6DAC75,JOINT STREET,聯接街,联接街,22.351458,114.127456
E3AB394138EDE467,LAI KING STATION,荔景站,荔景站,22.348013,114.126872
D597E0A9258D0894,CHO YIU CHUEN COMMERCIAL CENTRE,祖堯邨商場,祖尧邨商场,22.346017,114.128420
FA343B97309B84B4,MORNINGHOPE SCHOOL,晨輝學校,晨辉学校,22.344327,114.129664
E7E5E3C1F761966F,KWAI CHUNG HOSPITAL,葵涌醫院,葵涌医院,22.343414,114.131617
062B0243536F0816,PRINCESS MARGARET HOSPITAL,瑪嘉烈醫院,玛嘉烈医院,22.341266,114.132764
13B39CD775874ED9,CHING LAI COURT,清麗苑,清丽苑,22.339701,114.134317
08A97AD10693B841,CHING LAI COMMERCIAL CENTRE,清麗商場,清丽商场,22.340079,114.135584
42E5CC0772775C7E,KAU WA KENG,九華徑,九华径,22.343733,114.136087
1D75CC7D0B671EEE,WAH LAI ESTATE,華荔邨,华荔邨,22.342879,114.138152
79BB89DA868D93CF,LAI WAN ROAD,荔灣道,荔湾道,22.339994,114.139622
BE47845FF3E717FC,NASSAU STREET,蘭秀道,兰秀道,22.338462,114.140765
42DD929DA7838903,CHEUNG SHA WAN BUS TERMINUS,長沙灣巴士總站,长沙湾巴士总站,22.337054,114.148530
A3F6D2CA9135A988,LAI WAN ROAD,荔灣道,荔湾道,22.340823,114.138382
375D37F2AF5D762A,KAU WA KENG,九華徑,九华径,22.343835,114.136715
37A4D07D7179CE76,LAI CHI KOK BAY GARDEN,荔灣花園,荔湾花园,22.341695,114.136077
C979915CB2F4A35C,CHING LAI COMMERCIAL CENTRE,清麗商場,清丽商场,22.339883,114.135644
94612276CB142F93,CHING LAI COURT,清麗苑,清丽苑,22.339601,114.135030
24BB2F5E5721E970,PRINCESS MARGARET HOSPITAL,瑪嘉烈醫院,玛嘉烈医院,22.341055,114.132659
0E7645CCF6AA3558,KWAI CHUNG HOSPITAL,葵涌醫院,葵涌医院,22.343652,114.130975
DB91BE349DC15226,CHO YIU CHUEN COMMERCIAL CENTRE,祖堯邨商場,祖尧邨商场,22.346096,114.128838
044D07048F45F915,LAI KING STATION,荔景站,荔景站,22.348191,114.126648
6E6EBC9D1AF2DA52,YAT KING HOUSE LAI KING ESTATE,荔景邨日景樓,荔景邨日景楼,22.349841,114.126962
B93E7E45080413AC,LAI YIU BUS TERMINUS,麗瑤巴士總站,丽瑶巴士总站,22.353021,114.131887
6A24FDC5EF64C20A,WING YIU HOUSE LAI YIU ESTATE,麗瑤邨榮瑤樓,丽瑶邨荣瑶楼,22.354183,114.131285
7F405508C257705F,HA KWAI CHUNG POLYCLINIC,下葵涌分科診所,下葵涌分科诊所,22.352190,114.128466
7EA4C557505395EF,KWAI FONG STATION BUS TERMINUS,葵芳站巴士總站,葵芳站巴士总站,22.357064,114.128765
EE0ACB2B516C305E,CHE FONG STREET KWAI FONG,葵芳智芳街,葵芳智芳街,22.359353,114.127596
45A499CD3132E90A,OSMAN RAMJU SADICK MEMORIAL SPORTS CENTRE,林士德體育館,林士德体育馆,22.361069,114.129536
4E12586C551A48D3,KWAI HING STATION,葵興站,葵兴站,22.363024,114.131445
F7005C63821245C3,KWAI HING ESTATE KWAI HING ROAD,葵興路葵興邨,葵兴路葵兴邨,22.366549,114.131773
ABA04608DBB7C351,KWONG FAI CIRCUIT,光輝圍,光辉围,22.367785,114.133619
40A8EA2850B0979B,KIN CHUEN STREET KWAI CHUNG,葵涌健全街,葵涌健全街,22.370465,114.130938
B943DBEE65B0B18F,TAI WO HAU BBI-TAI WO HAU STATION (B2),大窩口轉車站-大窩口站 (B2),大窝口转车站-大窝口站 (B2),22.370365,114.124962
F09516C266163337,PANDA HOTEL,悅來酒店,悦来酒店,22.369267,114.120582
E5F3EF7B050DA88F,HAM TIN STREET TSUEN WAN,荃灣鹹田街,荃湾咸田街,22.369313,114.117187
8CD6C24187EC56A6,LADY TRENCH POLYCLINIC,戴麟趾夫人診所,戴麟趾夫人诊所,22.370328,114.115334
D711AFA9658D51E9,FU WAH STREET TSUEN WAN,荃灣富華街,荃湾富华街,22.373486,114.115860
3F545756160D7BEA,WING HONG HOUSE FUK LOI ESTATE,福來邨永康樓,福来邨永康楼,22.374433,114.113771
50C0A622B149C308,MEI WAN STREET,美環街,美环街,22.376345,114.110501
A73739F6D37090EE,TSUEN KING GARDEN,荃景花園,荃景花园,22.378110,114.109520
07814531B88CD829,TSUEN WAN CENTRE,荃灣中心,荃湾中心,22.378635,114.108257
A722DAAC99CE03D4,CHURCH OF THE ANNUNCIATION,聖母領報堂,圣母领报堂,22.377067,114.105443
5FD70A34C55CE590,TSUEN WAN ADVENTIST HOSPITAL,荃灣港安醫院,荃湾港安医院,22.376212,114.104470
17CDBCBA18D0D000,ALLWAY GARDENS BUS TERMINUS,荃威花園總站,荃威花园总站,22.377306,114.103928
5941DC3E9FA7BE8B,DISCOVERY PARK,愉景新城,愉景新城,22.375009,114.112917
101877D46F079B68,TSUEN WAN STATION,荃灣站,荃湾站,22.374488,114.115819
92A8281D80524F78,TAI HO ROAD TSUEN WAN,荃灣大河道,荃湾大河道,22.371910,114.115970
A11E4BB8DE5D8598,YEUNG UK ROAD MARKET,楊屋道街市,杨屋道街市,22.368633,114.114631
7F8529494720703C,WANG WO TSAI STREET TSUEN WAN,荃灣橫窩仔街,荃湾横窝仔街,22.366539,114.118734
972145F4BB2B535F,MEI FOO BBI (D1),美孚轉車站 (D1),美孚转车站 (D1),22.337460,114.140547
8EAD803DDD2C3BBA,KWONG CHEUNG STREET CHEUNG SHA WAN (Y5),長沙灣光昌街 (Y5),长沙湾光昌街 (Y5),22.338442,114.151193
DAE9E14BA67CEC80,HING WAH STREET CHEUNG SHA WAN (Y11),長沙灣興華街 (Y11),长沙湾兴华街 (Y11),22.337851,114.153289
3A5C336CCB38A3FA,UN CHAU ESTATE (Y15),元州邨 (Y15),元州邨 (Y15),22.335758,114.155971
7BA304A9D0662541,KIU KIANG STREET SHAM SHUI PO (Y19),深水埗九江街 (Y19),深水埗九江街 (Y19),22.332873,114.159755
943DA171019723CE,PEI HO STREET SHAM SHUI PO (Y26),深水埗北河街 (Y26),深水埗北河街 (Y26),22.330642,114.162617
495A6186451A78E3,MAPLE STREET SHAM SHUI PO,深水埗楓樹街,深水埗枫树街,22.328119,114.165876
DE5FEC673BB54DC5,WHAMPOA GARDEN BUS TERMINUS,黃埔花園總站,黄埔花园总站,22.304924,114.190783
5EEFE2E2583B576B,KOWLOON CENTRAL POST OFFICE (N37),九龍中央郵政局 (N37),九龙中央邮政局 (N37),22.309680,114.171093
1E0C8A961881DE1D,PITT STREET YAU MA TEI (N45),油麻地碧街 (N45),油麻地碧街 (N45),22.313451,114.170419
E9F3DC5D89154BB7,PEI HO STREET SHAM SHUI PO (X5),深水埗北河街 (X5),深水埗北河街 (X5),22.330100,114.162879
1A85B99EDE6D01D8,YEE KOK COURT (X17),怡閣苑 (X17),怡阁苑 (X17),22.333414,114.158573
1F51B830DD359962,LAI CHI KOK STATION (X41),荔枝角站 (X41),荔枝角站 (X41),22.337193,114.148229
91C7F46612ADD9EF,MEI FOO BBI (A2),美孚轉車站 (A2),美孚转车站 (A2),22.336723,114.139795
E090C46182471309,WANG LUNG STREET TSUEN WAN,荃灣橫龍街,荃湾横龙街,22.366353,114.118736
132584D5CB2235BC,YEUNG UK ROAD MARKET,楊屋道街市,杨屋道街市,22.368370,114.114593
060A70079F196C7C,TAI HO ROAD TSUEN WAN,荃灣大河道,荃湾大河道,22.371519,114.114991
9B664F8FD4E76E48,CLAGUE GARDEN ESTATE,祈德尊新邨,祈德尊新邨,22.371580,114.109574
83388B59A961635D,TSUEN WAN WEST STATION BUS TERMINUS,荃灣西站巴士總站,荃湾西站巴士总站,22.368179,114.110355
25290A19CDC7FF1E,LADY TRENCH POLYCLINIC,戴麟趾夫人診所,戴麟趾夫人诊所,22.370497,114.115458
18F1956E67A76915,BO SHEK MANSION,寶石大廈,宝石大厦,22.368955,114.118254
81BBDC83713D1C2F,NEW HAVEN,名逸居,名逸居,22.367780,114.120500
094D2EBC017EE61A,KWOK SHUI ROAD PARK,國瑞路公園,国瑞路公园,22.371039,114.130268
2658CCFAB79763B6,PING LAI PATH KWAI CHUNG,葵涌屏麗徑,葵涌屏丽径,22.367360,114.134946
26EB1A3C1E17889A,SHEK YING PATH KWAI CHUNG,葵涌石英徑,葵涌石英径,22.364705,114.135747
32EF27636D4BEAEB,GREENKNOLL COURT SHEK PAI STREET,石排街嘉翠園,石排街嘉翠园,22.362980,114.136578
77CEEF0D8191410C,SHEK ON HOUSE SHEK LEI ESTATE,石籬邨石安樓,石篱邨石安楼,22.363906,114.138539
C84CAD6CCD18F87F,SHEK KAI HOUSE SHEK LEI ESTATE,石籬邨石佳樓,石篱邨石佳楼,22.364913,114.140057
478ACE8A8C9A2705,SHEK LEI CATHOLIC PRIMARY SCHOOL,石籬天主教小學,石篱天主教小学,22.366854,114.142021
A13C2C1D5D3EE0D7,SHEK FOON HOUSE SHEK PAI STREET,石排街石歡樓,石排街石欢楼,22.368603,114.141870
7FC79B2659883001,SHEK CHEUNG HOUSE SHEK LEI ESTATE,石籬邨石祥樓,石篱邨石祥楼,22.368301,114.141120
3A10F716CC6102DE,ON YAM BUS TERMINUS,安蔭巴士總站,安荫巴士总站,22.370326,114.142089
AE7C79C814E6BD95,JU CHING CHU SEC. SCH.,裘錦秋中學,裘锦秋中学,22.369340,114.140828
C5294C92C5C6E334,SHEK YAM EAST ESTATE,石蔭東邨,石荫东邨,22.372104,114.139645
A127BE370E970CE5,NORTH KWAI CHUNG MARKET,北葵涌街市,北葵涌街市,22.370571,114.138851
0B4807A5C0DAF24A,CHEUNG WING ROAD,昌榮路,昌荣路,22.370602,114.134772
1C179AC6FE83C808,BO SHEK MANSION,寶石大廈,宝石大厦,22.368857,114.118050
FF1DC8F5F423EA42,CHUEN LUNG STREET TSUEN WAN,荃灣川龍街,荃湾川龙街,22.369808,114.116281
716D84D1B7EA256E,TSUEN WAN WEST STATION BUS TERMINUS(Alighting),荃灣西站巴士總站(落客站),荃湾西站巴士总站(落客站),22.367802,114.110950
1D93E7E9081E833B,KWAI CHUNG ESTATE BUS TERMINUS,葵涌邨總站,葵涌邨总站,22.367183,114.128695
299184738ADD432A,CHAU KWAI HOUSE KWAI CHUNG ESTATE,葵涌邨秋葵樓,葵涌邨秋葵楼,22.368256,114.130388
0393E099E78BEB94,KWAI HONG COURT,葵康苑,葵康苑,22.363259,114.130687
75AA9801B870CCE1,KWAI HING STATION BUS TERMINUS,葵興站總站,葵兴站总站,22.363127,114.131446
6F29E09A140E6F54,KWAI HING ESTATE KWAI HING ROAD,葵興路葵興邨,葵兴路葵兴邨,22.366378,114.131735
140E4137EAC319B5,KWONG FAI CIRCUIT,光輝圍,光辉围,22.367927,114.133665
8C6EF1266E4EE05B,CHEUNG WING ROAD,昌榮路,昌荣路,22.370532,114.134301
D2ACD052AFD5900A,LEI MUK ROAD,梨木道,梨木道,22.371271,114.136752
C95751DB2112F279,SHEK YAM EAST ESTATE,石蔭東邨,石荫东邨,22.372348,114.139503
F7AD8DE682AD5BB3,FUNG YAM HOUSE ON YAM ESTATE,安蔭邨豐蔭樓,安荫邨丰荫楼,22.368957,114.141586
54BA046B2D0297A0,SHEK KAI HOUSE SHEK LEI ESTATE,石籬邨石佳樓,石篱邨石佳楼,22.364728,114.140138
51E196E962453AB4,SHEK LEI COMMERCIAL COMPLEX,石籬商場,石篱商场,22.364567,114.138992
D2EF3E1D638B1B9A,TA CHUEN PING STREET KWAI CHUNG,葵涌打磚坪街,葵涌打砖坪街,22.366078,114.136904
3597DD106B5CD29F,SHEK LEI (TAI LOONG STREET) BUS TERMINUS,石籬(大隴街)總站,石篱(大陇街)总站,22.365722,114.139143
3972A3F0E991EC16,SHEK LEI (TAI LOONG STREET) BUS TERMINUS,石籬(大隴街)總站,石篱(大陇街)总站,22.365680,114.139224
C3672D8D28801773,YIP SHING STREET KWAI CHUNG,葵涌業成街,葵涌业成街,22.360518,114.135930
9A412252B10AD2FF,WAH YUEN CHUEN,華員邨,华员邨,22.352084,114.133181
66FB0FCA51BFD6A3,CHUNG SHAN TERRACE,鐘山台,钟山台,22.344134,114.139258
C586D7C1DBA5A4B3,BUTTERFLY VALLEY VILLAGE,蝴蝶谷新村,蝴蝶谷新村,22.340125,114.143016
A5250E1C9C2E5B65,KOM TSUN STREET,甘泉街,甘泉街,22.337658,114.144690
E980FEE337B950D0,TUNG CHAU WEST STREET,通州西街,通州西街,22.337922,114.146698
26CEAEF7BD0F6F59,TSAP FAI STREET,集輝街,集辉街,22.339908,114.152533
0CF7F9E4042E1BCB,FAT TSEUNG STREET,發祥街,发祥街,22.338340,114.156628
9FCD49E531B1E1F3,TONKIN STREET,東京街,东京街,22.336953,114.158411
C749CD95D1D4CDE5,CAMP STREET,營盤街,营盘街,22.335440,114.160361
89F6B64B28A21D34,KI LUNG STREET SHAM SHUI PO,深水埗基隆街,深水埗基隆街,22.330174,114.159747
C57D642E9E6A0B52,OLYMPIC STATION BUS TERMINUS,奧運站巴士總站,奥运站巴士总站,22.318585,114.160773
E05F8589B0529DE3,KWEILIN STREET SHAM SHUI PO,深水埗桂林街,深水埗桂林街,22.327621,114.159555
44CE8904990EE28C,SHAM SHUI PO POLICE STATION,深水埗警署,深水埗警署,22.330328,114.159539
EB9E9B5EEE20114C,LAI KOK ESTATE (X21),麗閣邨 (X21),丽阁邨 (X21),22.333843,114.158223
0BADB28A19C2E0BE,TRADE SQUARE (X27),貿易廣場 (X27),贸易广场 (X27),22.336740,114.154311
44EA73AE2E27AC12,LAI CHI KOK STATION (X37),荔枝角站 (X37),荔枝角站 (X37),22.337271,114.148454
B4F2BAAED2470D0A,JAO TSUNG-I ACADEMY,饒宗頤文化館,饶宗颐文化馆,22.337160,114.142131
75C0DF6C7724CEEA,CHUNG SHAN TERRACE,鐘山台,钟山台,22.343708,114.139414
EBF4EB34B96BC242,WAH YUEN CHUEN,華員邨,华员邨,22.351321,114.132856
3FE93821145B65F5,YIP SHING STREET KWAI CHUNG,葵涌業成街,葵涌业成街,22.360158,114.135190
EC038424C17E0B60,LEI PUI STREET BUS TERMINUS,梨貝街巴士總站,梨贝街巴士总站,22.362597,114.138391
264B29FD223D9C4E,TA CHUEN PING STREET KWAI CHUNG,葵涌打磚坪街,葵涌打砖坪街,22.365984,114.136723
86D7BB9BA055D8A6,SHEK YI ROAD KWAI CHUNG,葵涌石宜路,葵涌石宜路,22.368408,114.139187
BF6A2F247B90FEBB,LAM TIN STREET KWAI CHUNG,葵涌藍田街,葵涌蓝田街,22.369709,114.138771
1423FCFF61709EAC,CHEUNG WING ROAD,昌榮路,昌荣路,22.370511,114.134739
B09E06FF6EF5A8C4,KWAI CHUN COURT,葵俊苑,葵俊苑,22.364634,114.132876
508B02C5E209E802,SUN KWAI HING GARDENS,新葵興花園,新葵兴花园,22.362154,114.131856
6C11A9780213BBBB,METROPLAZA,新都會廣場,新都会广场,22.356988,114.127690
2AC908C8F703349B,KWAI FONG STATION BUS TERMINUS,葵芳站巴士總站,葵芳站巴士总站,22.357004,114.128114
D17DA49D5EFC6DD4,KWAI FONG PLAZA,葵芳廣場,葵芳广场,22.357804,114.130111
6334F84E7B0B49E6,LAM TIN STREET KWAI CHUNG,葵涌藍田街,葵涌蓝田街,22.370039,114.138328
A91E6B3E8A9A7B34,TA CHUEN PING STREET KWAI CHUNG,葵涌打磚坪街,葵涌打砖坪街,22.367360,114.138988
